NatEmis,DataYear,ProvinceCD,Province,Institution_Name,Status,Sector,Type_DoE,Phase,Specialization,OwnerLand,OwnerBuild,Ownership,ExDept,PaypointNo,ComponentNo,ExamNo,ExamCentre,GIS_Longitude,GIS_Latitude,GISSource,Magisterial_District,DMunName,LMunName,Ward_ID,EIRegion,EIDistrict,EICircuit,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Facsimile,Section21,Section21_Funct,Quintile,NAS,NodalArea,RegistrationDate,NoFeeSchool,Allocation,Urban_Rural,Open_Boarding_school,ANA_School,Full_Service_School,LEARNER NUMBER,EDUCATOR TOTAL
700400346,2016,7,GP,SWAN PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.97925,-26.10139,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800102,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,VORSTER,UNKOWN,RANDBURG,RANDBURG,"18 STAMVRUG CRESCENT, , RANDBURG,",", , 2194",0117931642,0117935437,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,28-Oct-09,NO,0,URBAN,NO,NO,NO,180,12
700400200,2016,7,GP,RONDEBULT INDEPENDENT PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,28.22796,-26.30754,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700039,EKUDIBENG,EKURHULENI SOUTH,ES_5,RAMSAMMY,UNKOWN,RONDEBULT,GERMISTON,"7 7 PLATBERG STREET, , RONDEBULT,","14186, DALPARK, 1552",0118624174,0862624511,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,28-Sep-07,NO,0,URBAN,NO,YES,NO,407,14
700400107,2016,7,GP,KENILWORTH SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,914168,911359,8400107,KENILWORTH SECONDARY SCHOOL,28.048058,-26.250674,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800124,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_1,RADEBE,KENILWORTH,KENILWORTH,JOHANNESBURG,"172 KENNEDY STR, KENILWORTH, KENILWORTH, 2190","1761, ROSETTENVILLE, 2130",0116831416,0116831416,YES,ACD,5,N,NOT APPLICABLE,29-Apr-04,NO,590,URBAN,NO,YES,NO,574,19
700400264,2016,7,GP,SIBEKIWE PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.863076,-26.432556,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800006,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,SAMELA,UNKOWN,ENNERDALE,JOHANNESBURG,"340 340 ENNERDALE SOUTH, , ENNERDALE,","P.O.BOX 219, KIASHA PARK, 1828",0733129278,99,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Feb-09,NO,0,URBAN,NO,YES,NO,686,14
700400265,2016,7,GP,FALCON PRIVATE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8400265,FALCON PRIVATE SCHOOL,28.05523,-26.23918,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800057,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,NDLOVU,UNKOWN,ROSETTENVILLE,JOHANNESBURG,"260 260 JOHANNESBURG ROAD, CNR 6TH AND 7TH AVE, , ROSETTENVILLE,",", , 2000",0114356339,0114350297,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Feb-09,NO,0,URBAN,NO,YES,NO,596,22
700400266,2016,7,GP,CITY KIDZ PRIMARY SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,28.05211835,-26.20914865,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800124,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,REYNOLDS,UNKOWN,JOHANNESBURG,JOHANNESBURG,"1 GOUD STREET, , JOHANNESBURG,","P.O. BOX 260003, EXCOM, 2023",0113346631,0865508600,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Feb-09,NO,0,URBAN,NO,YES,NO,464,20
700400268,2016,7,GP,IMPACT TUTORIAL CENTRE,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8400268,IMPACT TUTORIAL CENTRE,28.092158,-26.335243,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700038,EKUDIBENG,EKURHULENI SOUTH,ES_2,VAN DER SCHYF,UNKOWN,BRACKENDOWS,ALBERTON,"2 VAAL STREET, , BRACKENDOWS, 1449",", , 1448",0118681376,0866946053,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Feb-09,NO,0,URBAN,NO,NO,NO,176,17
700400134,2016,7,GP,SATHYA SAI PRIMARY SCHOOL LENASIA SOUTH,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.849213,-26.397488,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,BHOWAN,UNKOWN,LENASIA,SOWETO,"2809 2809 KINGFISHER STREET, , LENASIA,",1827,0118557364,0118557364,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Nov-05,NO,0,URBAN,NO,YES,NO,198,12
700152733,2016,7,GP,CRAWFORD PREPARATORY FOURWAYS,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.9944673399,-26.0169962956,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800096,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,ROTHMAN,UNKOWN,CRAIGAVON,FOURWAYS,"16 CAMPBELL ROAD, , CRAIGAVON,","P O BOX, 1987, 2055",0114654418,0114653718,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,2-Sep-03,NO,0,URBAN,NO,NO,NO,520,28
700252883,2016,7,GP,VICTORY HOUSE PRIVATE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8252883,VICTORY HOUSE PRIVATE SCHOOL,27.9271366668,-26.1766100003,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800070,JOHANNESBURG,JOHANNESBURG WEST,JW_4,VAN DER WESTHUIZEN,UNKOWN,FLORIDA,ROODEPOORT,"23 GOLF CLUB TERRACE, , FLORIDA,","3599, FLORIDA, 1710",0116725402,0114725098,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,30-Aug-00,NO,0,URBAN,NO,NO,NO,712,40
700400290,2016,7,GP,KINGFISHER LEARNING CENTRE,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.88184,-26.15008,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800084,JOHANNESBURG,JOHANNESBURG WEST,JW_4,PATTRICK,UNKOWN,HORISON,ROODEPOORT,"1 CNR. CUTTEN STREET AND BICKEL STREET, , HORISON,","POSTNET SUITE 197, FLORIDA HILLS,",0839898709,0866596575,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,30-Jun-09,NO,0,URBAN,NO,NO,NO,45,6
700930375,2016,7,GP,FOCHVILLE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.4942626395,-26.4850728331,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804021,TSHWAGA,GAUTENG WEST,GW_1,HABIG,FOCHVILLE,FOCHVILLE,FOCHVILLE,"22 C/O LOSBERG- & SEWENTH STREET, FOCHVILLE, FOCHVILLE, 2515","50, FOCHVILLE, 2515",0187712039,0187712030,YES,ACD,5,N,NOT APPLICABLE,30-Jun-09,NO,590,URBAN,NO,YES,NO,911,38
700930376,2016,7,GP,HOËRSKOOL FOCHVILLE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,8930376,HOËRSKOOL FOCHVILLE,27.4893075373,-26.4781273319,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804024,TSHWAGA,GAUTENG WEST,GW_1,LAMPRECHT,FOCHVILLE,FOCHVILLE,FOCHVILLE,"0 H.V. EERSTE- EN STEYNSTRAAT, FOCHVILLE, FOCHVILLE, 2514","1884, FOCHVILLE-SENTRAAL, 2514",0187716410,0817712915,YES,ACD,4,N,NOT APPLICABLE,30-Jun-09,NO,590,URBAN,NO,YES,NO,791,41
700930471,2016,7,GP,GREENSPARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.51282896,-26.49292829,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804021,TSHWAGA,GAUTENG WEST,GW_1,SMITH,GREENSPARK,FOCHVILLE,FOCHVILLE,"89 PATRYSLAAN, GREENSPARK, FOCHVILLE, 2515","PO BOX 529 FOCHVILLE, FOCHVILLE, 2515",018771-507,0187715951,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,569,17
700930749,2016,7,GP,KOKOSI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.465455,-26.495089,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804024,TSHWAGA,GAUTENG WEST,GW_1,MMOLAWA,KOKOSI TOWNSHIP,FOCHVILLE,FOCHVILLE,"363 BEN SHIBURI, KOKOSI TOWNSHIP, FOCHVILLE, 2515","38, FOCHVILLE, 2515",0187712554,0187712552,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1242,31
700930928,2016,7,GP,LOSBERG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.4914151442,-26.4973640851,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804026,TSHWAGA,GAUTENG WEST,GW_1,ESTERHUIZEN,FOCHVILLE,FOCHVILLE,FOCHVILLE,"39 BOSMANSTRAAT, FOCHVILLE, FOCHVILLE, 2515","POSBUS 272, FOCHVILLE, 2515",0187712071,0187712072,YES,ACD,5,N,NOT APPLICABLE,30-Jun-09,NO,590,URBAN,NO,YES,NO,684,20
700931778,2016,7,GP,REAKGONA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.4611255243,-26.5040338314,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804025,TSHWAGA,GAUTENG WEST,GW_1,MOCUMI,KOKOSI,FOCHVILLE,MERAFONG,"763 MOLUBI STREET, KOKOSI, FOCHVILLE, 2515","PO BOX 725, FOCHVILLE, 2515",0187720993,0187720993,YES,ACD,2,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1032,29
700932124,2016,7,GP,THUTO KITSO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,8932124,THUTO KITSO SECONDARY SCHOOL,27.4670605543,-26.4953672265,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804024,TSHWAGA,GAUTENG WEST,GW_1,MABILETSA,KOKOSI TOWNSHIP,FOCHVILLE,MERAFONG,"364 BEN SHIBURI, KOKOSI TOWNSHIP, FOCHVILLE, 2515","PO. BOX 537, FOCHVILLE, 2515",0187716248,0187716519,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1079,42
700932331,2016,7,GP,WEDELA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.3851,-26.45972,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804011,TSHWAGA,GAUTENG WEST,GW_1,MASILELA,WEDELA TOWNSHIP,CARLTONVILLE,CARLETONVILLE,"507 THIRD  AVENUE, WEDELA TOWNSHIP, CARLTONVILLE, 2499","P.O. BOX  392, CARLETONVILLE, 2500",0187802070,0187802070,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,732,20
700932332,2016,7,GP,WEDELA TECHNICAL SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,8932332,WEDELA TECHNICAL SECONDARY SCHOOL,27.3800846402,-26.4643663088,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804020,TSHWAGA,GAUTENG WEST,GW_1,MOHLAMONYANE,WEDELA,CARLETONVILLE,MERAFONG,"2604 4TH AVENUE, WEDELA, CARLETONVILLE, 2499","857, FOCHVILLE, 2515",0187801538,0187801397,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1112,37
700932347,2016,7,GP,XHOBANI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.38819,-26.46194,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804023,TSHWAGA,GAUTENG WEST,GW_1,MOKOTJO,WEDELA,CARLETONVILLE,MERAFONG CITY,"1367 HLOBO STREET, WEDELA, CARLETONVILLE, 2499","357, CARLETONVILLE, 2499",0187801161,0187801161,YES,ACD,1,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1162,29
700934044,2016,7,GP,RETLILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,99,NOT APPLICABLE,27.46959,-26.50665,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804025,TSHWAGA,GAUTENG WEST,GW_1,MHLONTLO,KOKOSI,FOCHVILLE,CARLETONVILLE,"2401 MBHEKI, KOKOSI, FOCHVILLE, 2500","412, FOCHVILLE, 2515",0836307709,0865379920,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1473,36
700934269,2016,7,GP,IMFUNDO SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,99,99,8934269,IMFUNDO SECONDARY SCHOOL,27.4699078808,-26.5104695429,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MERAFONG CITY LOCAL MUNICIPALITY,74804026,TSHWAGA,GAUTENG WEST,GW_1,GQASANA,KOKOSI TOWNSHIP,FOCHVILLE,FOCHVILLE,"3982 CNR RAMAPHOSA & LEMBENDE STREE, KOKOSI TOWNSHIP, FOCHVILLE, 2515","1165, FOCHVILLE, 2515",0187710005,99,YES,ACD,3,N,NOT APPLICABLE,30-Jun-09,YES,1177,URBAN,NO,YES,NO,1141,32
700400010,2016,7,GP,DIEPSLOOT COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY & FULL SERVICE,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,910157,910157,8400010,DIEPSLOOT COMBINED SCHOOL,28.01350432,-25.93993743,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800113,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,MARINGA,DIEPSLOOT,JOHANNESBURG,JOHANNESBURG,"3292 CNR UBUNTU AND LAPENG STR, DIEPSLOOT, JOHANNESBURG, 2189","P.O. BOX 70772, BRYANSTON, 2021",0114640933,0867365571,YES,ACD,1,N,NOT APPLICABLE,30-Mar-01,YES,1177,URBAN,NO,YES,NO,1753,44
700400178,2016,7,GP,COSMO CITY PRIMARY NO 1 SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,910163,910163,99,NOT APPLICABLE,27.930088,-26.018461,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800100,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,CHABANGU,COSMO CITY,RANDBURG,JOHANNESBURG,"2631 ANGOLA AVENUE, COSMO CITY, RANDBURG, 2194","PRIVATE BAG X7, SUITE 384 NORTHRIDING, 2162",0118759924,0118759924,YES,AD,1,N,NOT APPLICABLE,30-Nov-06,YES,1177,URBAN,NO,YES,NO,1510,33
700400179,2016,7,GP,COSMO CITY JUNIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,910164,910164,99,NOT APPLICABLE,27.930251,-26.019412,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800100,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,ABRAMS,COSMO CITY,RANDBURG,JOHANNESBURG,"2632 ANGOLA AVENUE, COSMO CITY, RANDBURG, 2188","BOX 3101, NORTHRIDING, 2162",0118759981,0118759924,YES,ACD,1,N,NOT APPLICABLE,30-Nov-06,YES,1177,URBAN,NO,YES,NO,1731,38
700400180,2016,7,GP,COSMO CITY SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,910162,910162,8400180,COSMO CITY SECONDARY SCHOOL,27.928,-26.019,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800100,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,MATSEBATLELA,COSMO CITY,RANDBURG,JOHANNESBURG,"2322 ANGOLA AND KENYA, COSMO CITY, RANDBURG, 2162","P.O. BOX 817, BURNBARRY, 2162",0118752334,99,YES,ACD,1,N,NOT APPLICABLE,30-Nov-06,YES,1177,URBAN,NO,YES,NO,1200,38
700400171,2016,7,GP,BOPHELONG COMMUNITY INDEPENDENT SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8400171,BOPHELONG COMMUNITY INDEPENDENT SCHOOL,28.37837505,-25.71638053,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900018,TSHWAGA,TSHWANE SOUTH,TS_5,MAKHUBELE,KHUTSONG EXTENTION,MAMELODI EAST,PRETORIA,"19537 , KHUTSONG EXTENTION, MAMELODI EAST,","77422, MAMELODI WEST, 0101",0128017552,0866043751,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,30-Oct-06,NO,0,URBAN,NO,NO,NO,710,40
700400173,2016,7,GP,ABBOTTS COLLEGE-NORTHCLIFF,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,99,99,8400173,ABBOTTS COLLEGE-NORTHCLIFF,27.96577,-26.13414,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800098,JOHANNESBURG,JOHANNESBURG NORTH,JN_4,ENGELBRECHT,UNKOWN,NORTHCLIFF,ROODEPOORT,"18 FIR DRIVE, , NORTHCLIFF,","4526, NORTHCLIFF, 2115",0114781192,0866748207,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,30-Oct-06,NO,0,URBAN,NO,NO,NO,251,27
700132159,2016,7,GP,THUBELIHLE INTERMEDIATE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914107,914107,99,NOT APPLICABLE,27.8788449996,-26.2542733333,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800037,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_5,MKHENGU,WHITE CITY JABAVU,SOWETO,JOHANNESBURG,"1436 NJIKELANE, WHITE CITY JABAVU, SOWETO, 1868","BOX 17, KWA - XUMA, 1868",0119844371,0119844371,YES,ACD,3,N,NOT APPLICABLE,31-Aug-98,YES,1177,URBAN,NO,YES,NO,347,8
700130807,2016,7,GP,LAERSKOOL JAN CELLIERS,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),99,99,99,NOT APPLICABLE,28.0270933329,-26.15691,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,JOHANNESBURG,JOHANNESBURG NORTH,JN_3,KEYTER,UNKOWN,PARKVIEW,JOHANNESBURG,"1 LOWER PARK DRIVE, , PARKVIEW,","X4, PARKVIEW, 2122",0116463336,0116464203,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,31-Dec-92,NO,0,URBAN,NO,NO,NO,674,39
700241588,2016,7,GP,BABINAPHUTI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,NEW EDUCATION DEPARTMENT,903022,903022,99,NOT APPLICABLE,28.10344595,-25.48836261,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900026,TSHWAGA,TSHWANE NORTH,TN_2,MASHIYA,SOSHANGUVE,SOSHANGUVE,PRETORIA,"682 BLOCK  BB, SOSHANGUVE, SOSHANGUVE, 0152","PRIVATE BAG X118, SOSHANGUVE, 0164",0127902161,0127901027,YES,ACD,5,N,NOT APPLICABLE,31-Dec-95,NO,590,URBAN,NO,YES,NO,1045,29
700252114,2016,7,GP,WEST RAND PRIMARY MINE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),902150,902150,99,NOT APPLICABLE,27.7455483333,-26.1154566665,GISSource,UNKNOWN,WEST RAND DISTRICT MUNICIPALITY,MOGALE CITY LOCAL MUNICIPALITY,74801026,TSHWAGA,GAUTENG WEST,GW_4,NGEJANE,WEST RAND,KRUGERSDORP WEST,MOGALE CITY,"60 OFF R28 TOM MULLER ROAD, WEST RAND, KRUGERSDORP WEST, 1740","P.O. BOX 2967, KRUGERSDORP, 1740",0119534910,0119531370,YES,ACD,1,N,NOT APPLICABLE,31-Dec-95,YES,1177,URBAN,NO,YES,NO,316,10
